,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,playerName,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType,x_metrica,endX_metrica,y_metrica,endY_metrica,EPV_start,EPV_end,EPV_difference,count
327,2328338897.0,565,46,52.0,32,97.2,68.16000000000001,50,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Jadon Sancho,346300.0,94.91999999999999,59.760000000000005,,,,,,,,,,32.86,30.84599999999999,23.936,16.796,0.0296,0.0353,0.005699999999999997,1
328,2328339973.0,570,47,22.0,32,108.36,74.8,51,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '94.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 138, 204, 35, 37, 216, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Jadon Sancho,346300.0,113.04,74.32000000000001,,,,,,,,,,42.718,46.852000000000004,29.580000000000005,29.172000000000004,0.0376,0.0388,0.0011999999999999997,1
329,2328340051.0,572,47,24.0,32,113.04,74.32000000000001,51,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '89.0'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Bruno Fernandes,123761.0,106.8,77.28,,,,,,,,,,46.852000000000004,41.34,29.172000000000004,31.688000000000002,0.0388,0.0359,-0.0029,1
330,2328340533.0,575,47,37.0,32,105.71999999999998,80.0,51,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.0'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.9'}]","[90, 211, 34, 37, 215]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Luke Shaw,118244.0,79.2,76.72000000000001,,,,,,,,,,40.385999999999996,16.960000000000008,34.0,31.212000000000003,0.0356,0.0171,-0.0185,1
331,2328340657.0,576,47,41.0,32,78.0,69.76,51,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.3'}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Nemanja Matic,38128.0,63.959999999999994,70.8,,,,,,,,,,15.900000000000006,3.4979999999999905,25.296,26.18,0.0186,0.0133,-0.005299999999999999,1
332,2328340779.0,577,47,44.0,32,63.35999999999999,69.60000000000001,51,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Harry Maguire,99487.0,54.12,43.6,,,,,,,,,,2.9680000000000035,-5.1939999999999955,25.159999999999997,3.0600000000000023,0.0136,0.0136,0.0,1
333,2328340889.0,578,47,48.0,32,55.559999999999995,44.160000000000004,51,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Raphaël Varane,93206.0,58.44,12.32,,,,,,,,,,-3.922000000000004,-1.377999999999993,3.5360000000000014,-23.528,0.0138,0.0125,-0.001299999999999999,1
334,2328340941.0,579,47,51.0,32,58.44,12.32,51,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.9'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Aaron Wan-Bissaka,331924.0,65.39999999999999,27.92,,,,,,,,,,-1.377999999999993,4.770000000000003,-23.528,-10.268,0.0125,0.0163,0.003799999999999998,1
335,2328340975.0,580,47,52.0,32,65.39999999999999,27.92,51,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.1'}]","[90, 116, 29, 34, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Paul Pogba,97752.0,50.52,30.32,,,,,,,,,,4.770000000000003,-8.373999999999995,-10.268,-8.228000000000002,0.0163,0.013,-0.003299999999999999,1
336,2328341253.0,581,47,54.0,32,50.52,30.32,51,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.0'}]","[90, 116, 29, 35, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Raphaël Varane,93206.0,56.279999999999994,47.2,,,,,,,,,,-8.373999999999995,-3.2860000000000014,-8.228000000000002,6.119999999999997,0.013,0.014,0.0010000000000000009,1
337,2328341331.0,582,48,1.0,32,83.39999999999999,60.0,52,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Nemanja Matic,38128.0,91.08,53.2,,,,,,,,,,20.67,27.454000000000008,17.0,11.219999999999999,0.0225,0.0318,0.009300000000000003,1
338,2328341589.0,584,48,5.0,32,75.24,74.64,52,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Harry Maguire,99487.0,87.11999999999999,76.48,,,,,,,,,,13.462000000000003,23.956000000000003,29.443999999999996,31.007999999999996,0.0165,0.0229,0.0063999999999999994,1
339,2328341727.0,585,48,6.0,32,87.11999999999999,76.48,52,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.0'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Luke Shaw,118244.0,73.08,59.44,,,,,,,,,,23.956000000000003,11.554000000000002,31.007999999999996,16.524,0.0229,0.0179,-0.005000000000000001,1
340,2328341789.0,586,48,8.0,32,72.6,58.96000000000001,52,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 34, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Nemanja Matic,38128.0,55.199999999999996,45.120000000000005,,,,,,,,,,11.129999999999995,-4.239999999999995,16.116,4.351999999999997,0.0179,0.0137,-0.004199999999999999,1
341,2328341841.0,587,48,12.0,32,64.08,35.839999999999996,52,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Raphaël Varane,93206.0,80.75999999999999,25.36,,,,,,,,,,3.6040000000000063,18.337999999999994,-3.5360000000000014,-12.443999999999999,0.0156,0.0213,0.0057,1
342,2328342115.0,588,48,13.0,32,80.75999999999999,25.36,52,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '1.7'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Cristiano Ronaldo,5583.0,69.6,1.36,,,,,,,,,,18.337999999999994,8.479999999999997,-12.443999999999999,-32.844,0.0213,0.0135,-0.0078,1
343,2328342287.0,589,48,21.0,32,68.88,22.16,52,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Mason Greenwood,367782.0,66.84,27.680000000000003,,,,,,,,,,7.843999999999994,6.042000000000009,-15.164000000000001,-10.471999999999998,0.0163,0.0163,0.0,1
344,2328342423.0,590,48,23.0,32,70.2,29.680000000000003,52,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Paul Pogba,97752.0,70.92,54.879999999999995,,,,,,,,,,9.009999999999998,9.645999999999994,-8.771999999999998,12.647999999999996,0.0178,0.0174,-0.00040000000000000105,1
345,2328342645.0,591,48,28.0,32,76.08,54.96000000000001,52,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Harry Maguire,99487.0,66.84,34.64,,,,,,,,,,14.204000000000008,6.042000000000009,12.716000000000001,-4.556000000000001,0.0188,0.0165,-0.0023,1
346,2328342893.0,592,48,35.0,32,77.28,28.480000000000004,52,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 34, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Paul Pogba,97752.0,73.67999999999999,53.760000000000005,,,,,,,,,,15.263999999999996,12.084000000000003,-9.791999999999998,11.696000000000005,0.0201,0.018,-0.002100000000000001,1
347,2328342977.0,593,48,41.0,32,77.75999999999999,51.04,52,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '43.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.3'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Harry Maguire,99487.0,72.36,34.88,,,,,,,,,,15.688000000000002,10.918,9.384,-4.352,0.0201,0.019,-0.0011000000000000003,1
348,2328344729.0,597,49,25.0,32,30.0,0.0,53,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 211, 35, 36, 214]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Aaron Wan-Bissaka,331924.0,38.16,4.4799999999999995,,,,,,,,,,-26.5,-19.292,-34.0,-30.192,0.0071,0.0079,0.0008000000000000004,1
349,2328344759.0,598,49,28.0,32,42.48,1.8399999999999999,53,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.8'}]","[90, 116, 29, 34, 36, 214, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Paul Pogba,97752.0,35.879999999999995,2.32,,,,,,,,,,-15.475999999999999,-21.306,-32.436,-32.028,0.0086,0.0073,-0.0013,1
350,2328347817.0,604,50,35.0,32,5.52,24.880000000000003,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '19.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.7'}]","[90, 116, 29, 35, 37, 214, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Raphaël Varane,93206.0,23.639999999999997,18.56,,,,,,,,,,-48.124,-32.118,-12.852,-18.224,0.0058,0.0072,0.0014000000000000002,1
351,2328347923.0,605,50,38.0,32,31.56,20.080000000000002,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '28.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.5'}]","[90, 116, 29, 35, 36, 214, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Paul Pogba,97752.0,34.44,41.2,,,,,,,,,,-25.122,-22.578000000000003,-16.932,1.0200000000000031,0.0088,0.0099,0.0011000000000000003,1
352,2328348055.0,606,50,40.0,32,34.44,41.2,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 36, 215, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Nemanja Matic,38128.0,56.4,43.36000000000001,,,,,,,,,,-22.578000000000003,-3.1799999999999997,1.0200000000000031,2.8560000000000016,0.0099,0.0138,0.003899999999999999,1
353,2328348215.0,607,50,44.0,32,54.72,45.6,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.8'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '35.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 126, 204, 35, 36, 216, 217]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Mason Greenwood,367782.0,81.71999999999998,77.2,,,,,,,,,,-4.6640000000000015,19.185999999999993,4.759999999999998,31.620000000000005,0.0137,0.0196,0.005899999999999999,1
354,2328349191.0,610,51,9.0,32,104.75999999999999,80.0,55,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}]","[90, 211, 34, 37, 216]",True,1549576,2021-09-11T00:00:00,2021-09-11T15:00:00,4 : 1,4 : 1,1 : 0,,Old Trafford,92,Luke Shaw,118244.0,81.84,76.48,,,,,,,,,,39.538,19.292,34.0,31.007999999999996,0.0341,0.0196,-0.014499999999999999,1
